host_ID,host_species,village,grid,season,sex,mass,dist_village,pathogen,otu_Order,otu_Family,otu_Genus,sum_relative_reads,OTU_ID,pathogen_type
3622,Rattus rattus,Andatsakala,agroforest,1,female,56,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,1,74,Protozoa
3154,Rattus rattus,Sarahandrano,agriculture,2,male,61,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,1,74,Protozoa
3314,Rattus rattus,Sarahandrano,agriculture,3,male,132,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.183083128554099,74,Protozoa
2229,Rattus rattus,Mandena,agroforest,1,female,97,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.868613140308487,74,Protozoa
3187,Rattus rattus,Sarahandrano,brushy_regrowth,3,male,130,0.72,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.835526283740472,74,Protozoa
2313,Rattus rattus,Mandena,agriculture,2,female,98,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.705970597516655,74,Protozoa
2572,Rattus rattus,Mandena,agriculture,3,female,47,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0632950511051429,74,Protozoa
2844,Rattus rattus,Sarahandrano,agriculture,1,male,122,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.056299800406838,74,Protozoa
3156,Rattus rattus,Sarahandrano,agriculture,2,male,160,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.561178200079392,74,Protozoa
3296,Rattus rattus,Sarahandrano,agriculture,3,male,63,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.124815103388011,74,Protozoa
3298,Rattus rattus,Sarahandrano,agriculture,3,male,150,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.256380076050025,74,Protozoa
3792,Rattus rattus,Andatsakala,village,2,male,70,0,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,1,74,Protozoa
3957,Rattus rattus,Andatsakala,flooded_rice,3,male,18,0.39,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.969348657874948,74,Protozoa
2583,Rattus rattus,Mandena,agriculture,3,female,62,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.468451238444571,74,Protozoa
2770,Rattus rattus,Mandena,agroforest,3,male,70,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.740909077451549,74,Protozoa
3905,Rattus rattus,Andatsakala,secondary_forest,3,female,88,2.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.798984212948531,74,Protozoa
2460,Rattus rattus,Mandena,village,2,female,27.5,0,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.255695527718309,74,Protozoa
3567,Rattus rattus,Andatsakala,secondary_forest,1,male,114,2.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.432873281191419,74,Protozoa
2616,Rattus rattus,Mandena,flooded_rice,3,male,132,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.274209765257441,74,Protozoa
3383,Rattus rattus,Sarahandrano,agroforest,3,female,126,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.40937963879973,74,Protozoa
2613,Rattus rattus,Mandena,flooded_rice,3,male,35.5,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.387566128725049,74,Protozoa
2595,Rattus rattus,Mandena,flooded_rice,3,male,56,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,1,74,Protozoa
2978,Rattus rattus,Sarahandrano,village,1,female,128,0,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.23353293370672,74,Protozoa
3840,Rattus rattus,Andatsakala,brushy_regrowth,3,male,114,1.71,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,1,74,Protozoa
3952,Rattus rattus,Andatsakala,village,3,male,106,0,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.350555287853385,74,Protozoa
3841,Rattus rattus,Andatsakala,brushy_regrowth,3,male,118,1.71,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.520958092354692,74,Protozoa
3815,Rattus rattus,Andatsakala,village,2,female,65,0,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.337582072160545,74,Protozoa
3608,Rattus rattus,Andatsakala,agroforest,1,female,66,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.150304658092041,74,Protozoa
2617,Rattus rattus,Mandena,flooded_rice,3,female,67,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,1,74,Protozoa
2277,Rattus rattus,Mandena,brushy_regrowth,2,male,115,2.21,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.587692308764462,74,Protozoa
3130,Rattus rattus,Sarahandrano,agriculture,2,male,160,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.543171426757935,74,Protozoa
3612,Rattus rattus,Andatsakala,agroforest,1,male,126,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.375526238300435,74,Protozoa
3850,Rattus rattus,Andatsakala,brushy_regrowth,3,male,28,1.71,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,1,74,Protozoa
3038,Rattus rattus,Sarahandrano,agroforest,2,male,138,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.735074644147265,74,Protozoa
3155,Rattus rattus,Sarahandrano,agriculture,2,male,118,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,1,74,Protozoa
2203,Rattus rattus,Mandena,village,1,male,100,0,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.305530855682624,74,Protozoa
3419,Rattus rattus,Sarahandrano,agroforest,3,male,47,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,1,74,Protozoa
3393,Rattus rattus,Sarahandrano,agroforest,3,male,70,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,1,74,Protozoa
2704,Rattus rattus,Mandena,agroforest,3,female,38,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.805811137944003,74,Protozoa
2720,Rattus rattus,Mandena,agroforest,3,male,105,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.361921727350244,74,Protozoa
2251,Rattus rattus,Mandena,agroforest,1,male,94,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.790158811465671,74,Protozoa
3605,Rattus rattus,Andatsakala,agroforest,1,female,69,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.952461800096353,74,Protozoa
2555,Rattus rattus,Mandena,agriculture,3,male,148,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.791111082789135,74,Protozoa
2611,Rattus rattus,Mandena,flooded_rice,3,male,60,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.9696016772606,74,Protozoa
2937,Rattus rattus,Sarahandrano,agroforest,1,male,134,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.307896131218657,74,Protozoa
3772,Rattus rattus,Andatsakala,agroforest,2,female,110,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.70342206777085,74,Protozoa
2782,Rattus rattus,Sarahandrano,brushy_regrowth,1,male,168,0.72,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.482638887165907,74,Protozoa
2845,Rattus rattus,Sarahandrano,agriculture,1,female,100,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.477809132108105,74,Protozoa
2854,Rattus rattus,Sarahandrano,agriculture,1,female,98,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.20878131186871,74,Protozoa
3491,Rattus rattus,Sarahandrano,village,3,male,120,0,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.53788616232886,74,Protozoa
3323,Rattus rattus,Sarahandrano,secondary_forest,3,male,160,2.35,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0646081365685145,74,Protozoa
2925,Rattus rattus,Sarahandrano,agroforest,1,male,68,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.971309578495915,74,Protozoa
3451,Rattus rattus,Sarahandrano,village,3,female,97,0,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.883116893197279,74,Protozoa
2589,Rattus rattus,Mandena,agriculture,3,female,57,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.985682466397338,74,Protozoa
3285,Rattus rattus,Sarahandrano,agriculture,3,male,41.5,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.28117809175848,74,Protozoa
2944,Rattus rattus,Sarahandrano,agroforest,1,male,142,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.20051746483169,74,Protozoa
3149,Rattus rattus,Sarahandrano,agriculture,2,male,138,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.607392837215515,74,Protozoa
2396,Rattus rattus,Mandena,flooded_rice,2,male,118,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.962636440528194,74,Protozoa
3175,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,128,0.72,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.553728678929385,74,Protozoa
3391,Rattus rattus,Sarahandrano,agroforest,3,female,69,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.193540494406432,74,Protozoa
3852,Rattus rattus,Andatsakala,brushy_regrowth,3,female,130,1.71,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.987116956780239,74,Protozoa
2438,Rattus rattus,Mandena,flooded_rice,2,male,137,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.575988271011621,74,Protozoa
2743,Rattus rattus,Mandena,agroforest,3,female,70,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.576027398394021,74,Protozoa
2928,Rattus rattus,Sarahandrano,agroforest,1,male,112,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.713457087866241,74,Protozoa
2942,Rattus rattus,Sarahandrano,agroforest,1,male,98,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0250691252583055,74,Protozoa
3338,Rattus rattus,Sarahandrano,secondary_forest,3,male,140,2.35,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.10838130452107,74,Protozoa
2010,Rattus rattus,Mandena,brushy_regrowth,1,female,80,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.749906141174614,82,Protozoa
2015,Rattus rattus,Mandena,brushy_regrowth,1,female,65,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2065,Rattus rattus,Mandena,agriculture,1,female,90,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2077,Rattus rattus,Mandena,agriculture,1,male,36,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.16395014195233,82,Protozoa
2092,Rattus rattus,Mandena,agriculture,1,female,50,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.819383196887001,82,Protozoa
2169,Rattus rattus,Mandena,flooded_rice,1,female,82,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.183079974171831,82,Protozoa
2218,Rattus rattus,Mandena,agroforest,1,male,100,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.756502662399359,82,Protozoa
2248,Rattus rattus,Mandena,agroforest,1,male,105,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2249,Rattus rattus,Mandena,agroforest,1,female,85,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.64768677813651,82,Protozoa
2303,Rattus rattus,Mandena,agriculture,2,female,98,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.648507069552145,82,Protozoa
2324,Rattus rattus,Mandena,agriculture,2,male,125,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.721276595953676,82,Protozoa
2368,Rattus rattus,Mandena,secondary_forest,2,male,69,2.78,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2500,Rattus rattus,Mandena,brushy_regrowth,3,male,77,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2515,Rattus rattus,Mandena,brushy_regrowth,3,male,122,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2548,Rattus rattus,Mandena,agriculture,3,male,71,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0222948849826394,82,Protozoa
2549,Rattus rattus,Mandena,agriculture,3,female,64,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0133752958392352,82,Protozoa
2581,Rattus rattus,Mandena,agriculture,3,female,55,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.050251259233683,82,Protozoa
2600,Rattus rattus,Mandena,flooded_rice,3,male,33,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0335618890089838,82,Protozoa
2609,Rattus rattus,Mandena,flooded_rice,3,female,76,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.458577964808141,82,Protozoa
2610,Rattus rattus,Mandena,flooded_rice,3,male,58,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.58920400286094,82,Protozoa
2661,Rattus rattus,Mandena,secondary_forest,3,female,112,2.78,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.858271381054431,82,Protozoa
2674,Rattus rattus,Mandena,secondary_forest,3,female,126,2.78,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.89373650486093,82,Protozoa
2675,Rattus rattus,Mandena,secondary_forest,3,male,98,2.78,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2696,Rattus rattus,Mandena,agroforest,3,female,86,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.128978228039674,82,Protozoa
2723,Rattus rattus,Mandena,agroforest,3,female,71,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.459086079180086,82,Protozoa
2740,Rattus rattus,Mandena,village,3,female,57.5,0,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.983324912263281,82,Protozoa
2755,Rattus rattus,Mandena,agroforest,3,female,77,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.441558445317788,82,Protozoa
2759,Rattus rattus,Mandena,agroforest,3,female,110,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0388548046053672,82,Protozoa
2792,Rattus rattus,Sarahandrano,brushy_regrowth,1,female,78,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0705426353805925,82,Protozoa
2828,Rattus rattus,Sarahandrano,agriculture,1,male,77,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.282822072898834,82,Protozoa
2832,Rattus rattus,Sarahandrano,agriculture,1,male,76.5,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.544953118193514,82,Protozoa
3348,Rattus rattus,Sarahandrano,secondary_forest,3,male,88,2.35,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
3384,Rattus rattus,Sarahandrano,agroforest,3,male,106,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.949482654549508,82,Protozoa
3574,Rattus rattus,Andatsakala,semi-intact_forest,1,female,104,2.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
3577,Rattus rattus,Andatsakala,semi-intact_forest,1,male,93,2.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
3680,Rattus rattus,Andatsakala,brushy_regrowth,2,male,118,1.71,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.608016819721549,82,Protozoa
3761,Rattus rattus,Andatsakala,agroforest,2,female,120,1.08,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
3811,Rattus rattus,Andatsakala,flooded_rice,2,female,124,0.39,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0564892647309122,82,Protozoa
3851,Rattus rattus,Andatsakala,brushy_regrowth,3,female,68,1.71,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.146922266292279,82,Protozoa
3877,Rattus rattus,Andatsakala,agriculture,3,female,48,1.46,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
3904,Rattus rattus,Andatsakala,secondary_forest,3,female,105,2.08,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.848768053825789,82,Protozoa
2101,Rattus rattus,Mandena,agriculture,1,female,23,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2707,Rattus rattus,Mandena,agroforest,3,female,72,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0908045985864225,82,Protozoa
2461,Rattus rattus,Mandena,agroforest,2,male,65,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2800,Rattus rattus,Sarahandrano,brushy_regrowth,1,male,98,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
3186,Rattus rattus,Sarahandrano,brushy_regrowth,3,male,147,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
3808,Rattus rattus,Andatsakala,flooded_rice,2,female,96,0.39,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.761627905660891,82,Protozoa
3780,Rattus rattus,Andatsakala,flooded_rice,2,female,100,0.39,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
3040,Rattus rattus,Sarahandrano,agroforest,2,male,136,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.966168248424719,82,Protozoa
3139,Rattus rattus,Sarahandrano,agriculture,2,female,112,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.837150113924791,82,Protozoa
2830,Rattus rattus,Sarahandrano,agriculture,1,female,128,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.490185385268515,82,Protozoa
2537,Rattus rattus,Mandena,brushy_regrowth,3,male,99,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2479,Rattus rattus,Mandena,village,2,male,120,0,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.300606083876875,82,Protozoa
2587,Rattus rattus,Mandena,agriculture,3,male,60.5,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0664674949109889,82,Protozoa
3150,Rattus rattus,Sarahandrano,agriculture,2,female,66,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2924,Rattus rattus,Sarahandrano,agroforest,1,female,99,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.195583571788059,82,Protozoa
3081,Rattus rattus,Sarahandrano,flooded_rice,2,male,138,0.33,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0362131460733247,82,Protozoa
2935,Rattus rattus,Sarahandrano,agroforest,1,female,132,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0964092413352944,82,Protozoa
2506,Rattus rattus,Mandena,brushy_regrowth,3,male,81,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.81769536049794,82,Protozoa
3446,Rattus rattus,Sarahandrano,flooded_rice,3,female,86.5,0.31,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.102352941771559,82,Protozoa
3868,Rattus rattus,Andatsakala,agriculture,3,female,72,1.46,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2989,Rattus rattus,Sarahandrano,brushy_regrowth,2,female,90.5,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.710230633324465,82,Protozoa
2105,Rattus rattus,Mandena,village,1,male,115,0,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.70959086165652,82,Protozoa
3263,Rattus rattus,Sarahandrano,agriculture,3,female,88,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.924487588744707,82,Protozoa
2660,Rattus rattus,Mandena,secondary_forest,3,female,93,2.78,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
3156,Rattus rattus,Sarahandrano,agriculture,2,male,160,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.313821792180804,82,Protozoa
3298,Rattus rattus,Sarahandrano,agriculture,3,male,150,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0921759655650296,82,Protozoa
2242,Rattus rattus,Mandena,agroforest,1,male,175,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.667443214847742,82,Protozoa
2634,Rattus rattus,Mandena,flooded_rice,3,male,86,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2616,Rattus rattus,Mandena,flooded_rice,3,male,132,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.114902180071275,82,Protozoa
3383,Rattus rattus,Sarahandrano,agroforest,3,female,126,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.130017577904202,82,Protozoa
2613,Rattus rattus,Mandena,flooded_rice,3,male,35.5,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.148148149666863,82,Protozoa
3181,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,40.5,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0554537099442696,82,Protozoa
3961,Rattus rattus,Andatsakala,village,3,female,92,0,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
4022,Rattus rattus,Andatsakala,agroforest,3,female,93,1.08,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
3044,Rattus rattus,Sarahandrano,secondary_forest,2,female,125,2.35,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2527,Rattus rattus,Mandena,brushy_regrowth,3,male,114,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.787415732413994,82,Protozoa
3289,Rattus rattus,Sarahandrano,agriculture,3,male,92,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2182,Rattus rattus,Mandena,flooded_rice,1,female,110,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.902009516778687,82,Protozoa
2277,Rattus rattus,Mandena,brushy_regrowth,2,male,115,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0261538451117692,82,Protozoa
3121,Rattus rattus,Sarahandrano,village,2,male,80,0,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
3269,Rattus rattus,Sarahandrano,agriculture,3,female,65,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.579289945527593,82,Protozoa
3845,Rattus rattus,Andatsakala,brushy_regrowth,3,male,138,1.71,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
3410,Rattus rattus,Sarahandrano,agroforest,3,female,77,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2217,Rattus rattus,Mandena,agroforest,1,female,118,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.753796166416546,82,Protozoa
2085,Rattus rattus,Mandena,agriculture,1,female,85,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0787535308257991,82,Protozoa
3002,Rattus rattus,Sarahandrano,brushy_regrowth,2,male,103,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.971879112074751,82,Protozoa
3042,Rattus rattus,Sarahandrano,agroforest,2,male,106,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2933,Rattus rattus,Sarahandrano,agroforest,1,female,43,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
3380,Rattus rattus,Sarahandrano,agroforest,3,male,102,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.412756601811625,82,Protozoa
2937,Rattus rattus,Sarahandrano,agroforest,1,male,134,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.502914679252705,82,Protozoa
2726,Rattus rattus,Mandena,agroforest,3,male,98,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.035199998293744,82,Protozoa
2361,Rattus rattus,Mandena,secondary_forest,2,male,120,2.78,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.144144142479168,82,Protozoa
3295,Rattus rattus,Sarahandrano,agriculture,3,female,112,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.81709116660298,82,Protozoa
2944,Rattus rattus,Sarahandrano,agroforest,1,male,142,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.648124192196475,82,Protozoa
2329,Rattus rattus,Mandena,agriculture,2,female,88,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.905747151585732,82,Protozoa
3175,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,128,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0640046993643839,82,Protozoa
3391,Rattus rattus,Sarahandrano,agroforest,3,female,69,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.12551994234638,82,Protozoa
2742,Rattus rattus,Mandena,agroforest,3,female,54,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.130985906928297,82,Protozoa
2942,Rattus rattus,Sarahandrano,agroforest,1,male,98,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.374562210673657,82,Protozoa
3712,Rattus rattus,Andatsakala,secondary_forest,2,female,134,2.08,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.348618476892346,82,Protozoa
4004,Rattus rattus,Andatsakala,village,3,female,118,0,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0211830980961998,82,Protozoa
3501,Rattus rattus,Andatsakala,brushy_regrowth,1,female,64,1.7,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2429,Rattus rattus,Mandena,flooded_rice,2,male,113,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.673913047570889,82,Protozoa
2603,Rattus rattus,Mandena,flooded_rice,3,male,58,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,82,Protozoa
2486,Rattus rattus,Mandena,village,2,male,25.5,0,Yes,NA,NA,NA,0.955477031176938,104,Protozoa
2604,Rattus rattus,Mandena,flooded_rice,3,male,118,1.19,Yes,NA,NA,NA,0.157501897261041,104,Protozoa
2606,Rattus rattus,Mandena,flooded_rice,3,female,120,1.19,Yes,NA,NA,NA,0.497175143322896,104,Protozoa
2618,Rattus rattus,Mandena,flooded_rice,3,female,127,1.19,Yes,NA,NA,NA,0.0257531616787048,104,Protozoa
2620,Rattus rattus,Mandena,flooded_rice,3,male,94,1.19,Yes,NA,NA,NA,0.317204301727502,104,Protozoa
2623,Rattus rattus,Mandena,flooded_rice,3,female,80,1.19,Yes,NA,NA,NA,1,104,Protozoa
